route_id,route_short_name_sched,route_long_name_sched,route_type,n_trips,route_short_name_delay,route_long_name_delay,n_events,avg_delay_min,share_over_5min,share_on_time_or_early,impact_score,route_short_name,route_long_name,norm_impact,norm_trips,norm_share_over_5,priority_score
13120_700,29,,700,32,,,0.0,0.0,0.0,0.0,0.0,29,,0.0,0.010282776349614395,0.0,0.0030848329048843185
27937_700,524,,700,32,,,0.0,0.0,0.0,0.0,0.0,524,,0.0,0.010282776349614395,0.0,0.0030848329048843185
27303_700,452,,700,32,,,0.0,0.0,0.0,0.0,0.0,452,,0.0,0.010282776349614395,0.0,0.0030848329048843185
17841_700,949,,700,32,,,0.0,0.0,0.0,0.0,0.0,949,,0.0,0.010282776349614395,0.0,0.0030848329048843185
19721_700,RB20,,700,32,,,0.0,0.0,0.0,0.0,0.0,RB20,,0.0,0.010282776349614395,0.0,0.0030848329048843185
19149_700,519,,700,32,,,0.0,0.0,0.0,0.0,0.0,519,,0.0,0.010282776349614395,0.0,0.0030848329048843185
15068_3,848,,3,32,,,0.0,0.0,0.0,0.0,0.0,848,,0.0,0.010282776349614395,0.0,0.0030848329048843185
27269_700,404,,700,32,,,0.0,0.0,0.0,0.0,0.0,404,,0.0,0.010282776349614395,0.0,0.0030848329048843185
18347_700,936,,700,32,,,0.0,0.0,0.0,0.0,0.0,936,,0.0,0.010282776349614395,0.0,0.0030848329048843185
18343_700,931,,700,32,,,0.0,0.0,0.0,0.0,0.0,931,,0.0,0.010282776349614395,0.0,0.0030848329048843185
24846_700,623,,700,32,,,0.0,0.0,0.0,0.0,0.0,623,,0.0,0.010282776349614395,0.0,0.0030848329048843185
24850_700,641,,700,32,,,0.0,0.0,0.0,0.0,0.0,641,,0.0,0.010282776349614395,0.0,0.0030848329048843185
18903_700,585,,700,32,,,0.0,0.0,0.0,0.0,0.0,585,,0.0,0.010282776349614395,0.0,0.0030848329048843185
18366_700,959,,700,32,,,0.0,0.0,0.0,0.0,0.0,959,,0.0,0.010282776349614395,0.0,0.0030848329048843185
24836_700,613,,700,32,,,0.0,0.0,0.0,0.0,0.0,613,,0.0,0.010282776349614395,0.0,0.0030848329048843185
17470_700,N6,,700,32,,,0.0,0.0,0.0,0.0,0.0,N6,,0.0,0.010282776349614395,0.0,0.0030848329048843185
17064_700,593,,700,32,,,0.0,0.0,0.0,0.0,0.0,593,,0.0,0.010282776349614395,0.0,0.0030848329048843185
17063_700,559,,700,32,,,0.0,0.0,0.0,0.0,0.0,559,,0.0,0.010282776349614395,0.0,0.0030848329048843185
5359_700,517,,700,31,,,0.0,0.0,0.0,0.0,0.0,517,,0.0,0.009961439588688946,0.0,0.0029884318766066837
27302_700,451,,700,31,,,0.0,0.0,0.0,0.0,0.0,451,,0.0,0.009961439588688946,0.0,0.0029884318766066837
27315_700,464,,700,31,,,0.0,0.0,0.0,0.0,0.0,464,,0.0,0.009961439588688946,0.0,0.0029884318766066837
4509_700,718,,700,31,,,0.0,0.0,0.0,0.0,0.0,718,,0.0,0.009961439588688946,0.0,0.0029884318766066837
17823_3,931,,3,31,,,0.0,0.0,0.0,0.0,0.0,931,,0.0,0.009961439588688946,0.0,0.0029884318766066837
18887_3,555,,3,31,,,0.0,0.0,0.0,0.0,0.0,555,,0.0,0.009961439588688946,0.0,0.0029884318766066837
18356_700,946,,700,31,,,0.0,0.0,0.0,0.0,0.0,946,,0.0,0.009961439588688946,0.0,0.0029884318766066837
19269_700,RB36,,700,31,,,0.0,0.0,0.0,0.0,0.0,RB36,,0.0,0.009961439588688946,0.0,0.0029884318766066837
18357_700,947,,700,31,,,0.0,0.0,0.0,0.0,0.0,947,,0.0,0.009961439588688946,0.0,0.0029884318766066837
24843_700,620,,700,31,,,0.0,0.0,0.0,0.0,0.0,620,,0.0,0.009961439588688946,0.0,0.0029884318766066837
19141_700,509,,700,31,,,0.0,0.0,0.0,0.0,0.0,509,,0.0,0.009961439588688946,0.0,0.0029884318766066837
27948_700,551,,700,31,,,0.0,0.0,0.0,0.0,0.0,551,,0.0,0.009961439588688946,0.0,0.0029884318766066837
5351_700,507,,700,30,,,0.0,0.0,0.0,0.0,0.0,507,,0.0,0.009640102827763496,0.0,0.002892030848329049
17554_700,549,,700,30,,,0.0,0.0,0.0,0.0,0.0,549,,0.0,0.009640102827763496,0.0,0.002892030848329049
17847_700,955,,700,30,,,0.0,0.0,0.0,0.0,0.0,955,,0.0,0.009640102827763496,0.0,0.002892030848329049
17411_700,390,,700,30,,,0.0,0.0,0.0,0.0,0.0,390,,0.0,0.009640102827763496,0.0,0.002892030848329049
5243_3,812,,3,30,,,0.0,0.0,0.0,0.0,0.0,812,,0.0,0.009640102827763496,0.0,0.002892030848329049
27949_700,552,,700,30,,,0.0,0.0,0.0,0.0,0.0,552,,0.0,0.009640102827763496,0.0,0.002892030848329049
22689_700,706,,700,30,,,0.0,0.0,0.0,0.0,0.0,706,,0.0,0.009640102827763496,0.0,0.002892030848329049
25906_700,C/692,,700,30,,,0.0,0.0,0.0,0.0,0.0,C/692,,0.0,0.009640102827763496,0.0,0.002892030848329049
24841_700,618,,700,30,,,0.0,0.0,0.0,0.0,0.0,618,,0.0,0.009640102827763496,0.0,0.002892030848329049
15260_700,L/530,,700,30,,,0.0,0.0,0.0,0.0,0.0,L/530,,0.0,0.009640102827763496,0.0,0.002892030848329049
27943_700,536,,700,30,,,0.0,0.0,0.0,0.0,0.0,536,,0.0,0.009640102827763496,0.0,0.002892030848329049
10678_700,678,,700,30,,,0.0,0.0,0.0,0.0,0.0,678,,0.0,0.009640102827763496,0.0,0.002892030848329049
26984_700,854,,700,30,,,0.0,0.0,0.0,0.0,0.0,854,,0.0,0.009640102827763496,0.0,0.002892030848329049
23681_700,BER2,,700,30,,,0.0,0.0,0.0,0.0,0.0,BER2,,0.0,0.009640102827763496,0.0,0.002892030848329049
19089_700,416,,700,30,,,0.0,0.0,0.0,0.0,0.0,416,,0.0,0.009640102827763496,0.0,0.002892030848329049
13122_700,32,,700,30,,,0.0,0.0,0.0,0.0,0.0,32,,0.0,0.009640102827763496,0.0,0.002892030848329049
18327_700,566,,700,30,,,0.0,0.0,0.0,0.0,0.0,566,,0.0,0.009640102827763496,0.0,0.002892030848329049
4502_700,708,,700,30,,,0.0,0.0,0.0,0.0,0.0,708,,0.0,0.009640102827763496,0.0,0.002892030848329049
22710_700,759,,700,30,,,0.0,0.0,0.0,0.0,0.0,759,,0.0,0.009640102827763496,0.0,0.002892030848329049
17840_700,948,,700,30,,,0.0,0.0,0.0,0.0,0.0,948,,0.0,0.009640102827763496,0.0,0.002892030848329049
18905_700,587,,700,29,,,0.0,0.0,0.0,0.0,0.0,587,,0.0,0.009318766066838046,0.0,0.002795629820051414
26996_700,873,,700,29,,,0.0,0.0,0.0,0.0,0.0,873,,0.0,0.009318766066838046,0.0,0.002795629820051414
26986_700,856,,700,29,,,0.0,0.0,0.0,0.0,0.0,856,,0.0,0.009318766066838046,0.0,0.002795629820051414
18938_700,644,,700,29,,,0.0,0.0,0.0,0.0,0.0,644,,0.0,0.009318766066838046,0.0,0.002795629820051414
10679_700,679,,700,29,,,0.0,0.0,0.0,0.0,0.0,679,,0.0,0.009318766066838046,0.0,0.002795629820051414
1922_700,652,,700,29,,,0.0,0.0,0.0,0.0,0.0,652,,0.0,0.009318766066838046,0.0,0.002795629820051414
5358_700,516,,700,29,,,0.0,0.0,0.0,0.0,0.0,516,,0.0,0.009318766066838046,0.0,0.002795629820051414
24827_700,604,,700,29,,,0.0,0.0,0.0,0.0,0.0,604,,0.0,0.009318766066838046,0.0,0.002795629820051414
5255_700,837,,700,29,,,0.0,0.0,0.0,0.0,0.0,837,,0.0,0.009318766066838046,0.0,0.002795629820051414
19121_700,472,,700,29,,,0.0,0.0,0.0,0.0,0.0,472,,0.0,0.009318766066838046,0.0,0.002795629820051414
18907_700,589,,700,29,,,0.0,0.0,0.0,0.0,0.0,589,,0.0,0.009318766066838046,0.0,0.002795629820051414
5356_700,513,,700,29,,,0.0,0.0,0.0,0.0,0.0,513,,0.0,0.009318766066838046,0.0,0.002795629820051414
24830_700,607,,700,29,,,0.0,0.0,0.0,0.0,0.0,607,,0.0,0.009318766066838046,0.0,0.002795629820051414
22693_700,713,,700,29,,,0.0,0.0,0.0,0.0,0.0,713,,0.0,0.009318766066838046,0.0,0.002795629820051414
17821_700,924,,700,29,,,0.0,0.0,0.0,0.0,0.0,924,,0.0,0.009318766066838046,0.0,0.002795629820051414
17813_3,905,,3,29,,,0.0,0.0,0.0,0.0,0.0,905,,0.0,0.009318766066838046,0.0,0.002795629820051414
22723_700,788,,700,29,,,0.0,0.0,0.0,0.0,0.0,788,,0.0,0.009318766066838046,0.0,0.002795629820051414
5242_700,811,,700,28,,,0.0,0.0,0.0,0.0,0.0,811,,0.0,0.008997429305912597,0.0,0.002699228791773779
17468_700,N3,,700,28,,,0.0,0.0,0.0,0.0,0.0,N3,,0.0,0.008997429305912597,0.0,0.002699228791773779
19090_700,419,,700,28,,,0.0,0.0,0.0,0.0,0.0,419,,0.0,0.008997429305912597,0.0,0.002699228791773779
19142_700,510,,700,28,,,0.0,0.0,0.0,0.0,0.0,510,,0.0,0.008997429305912597,0.0,0.002699228791773779
4269_700,921,,700,28,,,0.0,0.0,0.0,0.0,0.0,921,,0.0,0.008997429305912597,0.0,0.002699228791773779
13125_700,35,,700,28,,,0.0,0.0,0.0,0.0,0.0,35,,0.0,0.008997429305912597,0.0,0.002699228791773779
22707_700,754,,700,28,,,0.0,0.0,0.0,0.0,0.0,754,,0.0,0.008997429305912597,0.0,0.002699228791773779
27000_700,880,,700,28,,,0.0,0.0,0.0,0.0,0.0,880,,0.0,0.008997429305912597,0.0,0.002699228791773779
5268_700,854,,700,28,,,0.0,0.0,0.0,0.0,0.0,854,,0.0,0.008997429305912597,0.0,0.002699228791773779
17429_1000,F10,,1000,28,,,0.0,0.0,0.0,0.0,0.0,F10,,0.0,0.008997429305912597,0.0,0.002699228791773779
17492_700,N56,,700,28,,,0.0,0.0,0.0,0.0,0.0,N56,,0.0,0.008997429305912597,0.0,0.002699228791773779
27001_700,881,,700,28,,,0.0,0.0,0.0,0.0,0.0,881,,0.0,0.008997429305912597,0.0,0.002699228791773779
1926_700,656,,700,28,,,0.0,0.0,0.0,0.0,0.0,656,,0.0,0.008997429305912597,0.0,0.002699228791773779
12194_700,N2,,700,28,,,0.0,0.0,0.0,0.0,0.0,N2,,0.0,0.008997429305912597,0.0,0.002699228791773779
27006_700,887,,700,28,,,0.0,0.0,0.0,0.0,0.0,887,,0.0,0.008997429305912597,0.0,0.002699228791773779
18339_700,926,,700,28,,,0.0,0.0,0.0,0.0,0.0,926,,0.0,0.008997429305912597,0.0,0.002699228791773779
1920_700,650,,700,27,,,0.0,0.0,0.0,0.0,0.0,650,,0.0,0.008676092544987147,0.0,0.002602827763496144
16814_109,S7,,109,27,,,0.0,0.0,0.0,0.0,0.0,S7,,0.0,0.008676092544987147,0.0,0.002602827763496144
22690_700,707,,700,27,,,0.0,0.0,0.0,0.0,0.0,707,,0.0,0.008676092544987147,0.0,0.002602827763496144
13119_700,27,,700,27,,,0.0,0.0,0.0,0.0,0.0,27,,0.0,0.008676092544987147,0.0,0.002602827763496144
5341_700,474,,700,27,,,0.0,0.0,0.0,0.0,0.0,474,,0.0,0.008676092544987147,0.0,0.002602827763496144
17818_700,919,,700,27,,,0.0,0.0,0.0,0.0,0.0,919,,0.0,0.008676092544987147,0.0,0.002602827763496144
26992_700,866,,700,27,,,0.0,0.0,0.0,0.0,0.0,866,,0.0,0.008676092544987147,0.0,0.002602827763496144
27287_700,427,,700,27,,,0.0,0.0,0.0,0.0,0.0,427,,0.0,0.008676092544987147,0.0,0.002602827763496144
1922_3,652,,3,27,,,0.0,0.0,0.0,0.0,0.0,652,,0.0,0.008676092544987147,0.0,0.002602827763496144
27266_700,401,,700,27,,,0.0,0.0,0.0,0.0,0.0,401,,0.0,0.008676092544987147,0.0,0.002602827763496144
19094_700,427,,700,27,,,0.0,0.0,0.0,0.0,0.0,427,,0.0,0.008676092544987147,0.0,0.002602827763496144
12193_700,N1,,700,27,,,0.0,0.0,0.0,0.0,0.0,N1,,0.0,0.008676092544987147,0.0,0.002602827763496144
4515_700,757,,700,27,,,0.0,0.0,0.0,0.0,0.0,757,,0.0,0.008676092544987147,0.0,0.002602827763496144
27950_700,553,,700,27,,,0.0,0.0,0.0,0.0,0.0,553,,0.0,0.008676092544987147,0.0,0.002602827763496144
17856_3,976,,3,26,,,0.0,0.0,0.0,0.0,0.0,976,,0.0,0.008354755784061696,0.0,0.002506426735218509
25905_700,B/691,,700,26,,,0.0,0.0,0.0,0.0,0.0,B/691,,0.0,0.008354755784061696,0.0,0.002506426735218509
19111_700,459,,700,26,,,0.0,0.0,0.0,0.0,0.0,459,,0.0,0.008354755784061696,0.0,0.002506426735218509
5247_700,821,,700,26,,,0.0,0.0,0.0,0.0,0.0,821,,0.0,0.008354755784061696,0.0,0.002506426735218509
13123_700,33,,700,26,,,0.0,0.0,0.0,0.0,0.0,33,,0.0,0.008354755784061696,0.0,0.002506426735218509
19119_700,469,,700,26,,,0.0,0.0,0.0,0.0,0.0,469,,0.0,0.008354755784061696,0.0,0.002506426735218509
19140_700,508,,700,26,,,0.0,0.0,0.0,0.0,0.0,508,,0.0,0.008354755784061696,0.0,0.002506426735218509
22711_700,762,,700,26,,,0.0,0.0,0.0,0.0,0.0,762,,0.0,0.008354755784061696,0.0,0.002506426735218509
17854_700,974,,700,26,,,0.0,0.0,0.0,0.0,0.0,974,,0.0,0.008354755784061696,0.0,0.002506426735218509
19189_700,RB25,,700,25,,,0.0,0.0,0.0,0.0,0.0,RB25,,0.0,0.008033419023136246,0.0,0.002410025706940874
17820_3,923,,3,25,,,0.0,0.0,0.0,0.0,0.0,923,,0.0,0.008033419023136246,0.0,0.002410025706940874
4493_700,701,,700,25,,,0.0,0.0,0.0,0.0,0.0,701,,0.0,0.008033419023136246,0.0,0.002410025706940874
18367_700,966,,700,25,,,0.0,0.0,0.0,0.0,0.0,966,,0.0,0.008033419023136246,0.0,0.002410025706940874
26454_700,938,,700,25,,,0.0,0.0,0.0,0.0,0.0,938,,0.0,0.008033419023136246,0.0,0.002410025706940874
10675_700,675,,700,25,,,0.0,0.0,0.0,0.0,0.0,675,,0.0,0.008033419023136246,0.0,0.002410025706940874
22686_700,703,,700,25,,,0.0,0.0,0.0,0.0,0.0,703,,0.0,0.008033419023136246,0.0,0.002410025706940874
19103_700,450,,700,25,,,0.0,0.0,0.0,0.0,0.0,450,,0.0,0.008033419023136246,0.0,0.002410025706940874
5253_700,835,,700,25,,,0.0,0.0,0.0,0.0,0.0,835,,0.0,0.008033419023136246,0.0,0.002410025706940874
22424_700,E30,,700,25,,,0.0,0.0,0.0,0.0,0.0,E30,,0.0,0.008033419023136246,0.0,0.002410025706940874
18892_700,563,,700,25,,,0.0,0.0,0.0,0.0,0.0,563,,0.0,0.008033419023136246,0.0,0.002410025706940874
27942_700,534,,700,25,,,0.0,0.0,0.0,0.0,0.0,534,,0.0,0.008033419023136246,0.0,0.002410025706940874
14979_700,38,,700,25,,,0.0,0.0,0.0,0.0,0.0,38,,0.0,0.008033419023136246,0.0,0.002410025706940874
19096_700,431,,700,25,,,0.0,0.0,0.0,0.0,0.0,431,,0.0,0.008033419023136246,0.0,0.002410025706940874
24844_700,621,,700,24,,,0.0,0.0,0.0,0.0,0.0,621,,0.0,0.007712082262210797,0.0,0.002313624678663239
21725_700,889,,700,24,,,0.0,0.0,0.0,0.0,0.0,889,,0.0,0.007712082262210797,0.0,0.002313624678663239
27936_700,522,,700,24,,,0.0,0.0,0.0,0.0,0.0,522,,0.0,0.007712082262210797,0.0,0.002313624678663239
5260_700,843,,700,24,,,0.0,0.0,0.0,0.0,0.0,843,,0.0,0.007712082262210797,0.0,0.002313624678663239
5256_700,838,,700,24,,,0.0,0.0,0.0,0.0,0.0,838,,0.0,0.007712082262210797,0.0,0.002313624678663239
5244_3,813,,3,24,,,0.0,0.0,0.0,0.0,0.0,813,,0.0,0.007712082262210797,0.0,0.002313624678663239
5254_3,836,,3,24,,,0.0,0.0,0.0,0.0,0.0,836,,0.0,0.007712082262210797,0.0,0.002313624678663239
13418_700,669,,700,24,,,0.0,0.0,0.0,0.0,0.0,669,,0.0,0.007712082262210797,0.0,0.002313624678663239
18928_700,628,,700,24,,,0.0,0.0,0.0,0.0,0.0,628,,0.0,0.007712082262210797,0.0,0.002313624678663239
17047_700,RB65,,700,24,,,0.0,0.0,0.0,0.0,0.0,RB65,,0.0,0.007712082262210797,0.0,0.002313624678663239
17822_700,925,,700,24,,,0.0,0.0,0.0,0.0,0.0,925,,0.0,0.007712082262210797,0.0,0.002313624678663239
10234_700,917,,700,24,,,0.0,0.0,0.0,0.0,0.0,917,,0.0,0.007712082262210797,0.0,0.002313624678663239
19122_700,473,,700,24,,,0.0,0.0,0.0,0.0,0.0,473,,0.0,0.007712082262210797,0.0,0.002313624678663239
18328_700,567,,700,24,,,0.0,0.0,0.0,0.0,0.0,567,,0.0,0.007712082262210797,0.0,0.002313624678663239
5334_700,465,,700,24,,,0.0,0.0,0.0,0.0,0.0,465,,0.0,0.007712082262210797,0.0,0.002313624678663239
17819_3,920,,3,24,,,0.0,0.0,0.0,0.0,0.0,920,,0.0,0.007712082262210797,0.0,0.002313624678663239
17817_3,917,,3,24,,,0.0,0.0,0.0,0.0,0.0,917,,0.0,0.007712082262210797,0.0,0.002313624678663239
19112_700,460,,700,24,,,0.0,0.0,0.0,0.0,0.0,460,,0.0,0.007712082262210797,0.0,0.002313624678663239
18348_700,937,,700,24,,,0.0,0.0,0.0,0.0,0.0,937,,0.0,0.007712082262210797,0.0,0.002313624678663239
17822_3,925,,3,24,,,0.0,0.0,0.0,0.0,0.0,925,,0.0,0.007712082262210797,0.0,0.002313624678663239
19136_700,503,,700,24,,,0.0,0.0,0.0,0.0,0.0,503,,0.0,0.007712082262210797,0.0,0.002313624678663239
27313_700,462,,700,24,,,0.0,0.0,0.0,0.0,0.0,462,,0.0,0.007712082262210797,0.0,0.002313624678663239
13115_700,23,,700,23,,,0.0,0.0,0.0,0.0,0.0,23,,0.0,0.007390745501285347,0.0,0.0022172236503856043
27941_700,527e,,700,23,,,0.0,0.0,0.0,0.0,0.0,527e,,0.0,0.007390745501285347,0.0,0.0022172236503856043
19712_700,RB66,,700,23,,,0.0,0.0,0.0,0.0,0.0,RB66,,0.0,0.007390745501285347,0.0,0.0022172236503856043
17814_3,912,,3,23,,,0.0,0.0,0.0,0.0,0.0,912,,0.0,0.007390745501285347,0.0,0.0022172236503856043
26989_700,859,,700,23,,,0.0,0.0,0.0,0.0,0.0,859,,0.0,0.007390745501285347,0.0,0.0022172236503856043
12043_700,760,,700,23,,,0.0,0.0,0.0,0.0,0.0,760,,0.0,0.007390745501285347,0.0,0.0022172236503856043
1939_700,680,,700,23,,,0.0,0.0,0.0,0.0,0.0,680,,0.0,0.007390745501285347,0.0,0.0022172236503856043
17826_700,934,,700,23,,,0.0,0.0,0.0,0.0,0.0,934,,0.0,0.007390745501285347,0.0,0.0022172236503856043
18469_700,591,,700,23,,,0.0,0.0,0.0,0.0,0.0,591,,0.0,0.007390745501285347,0.0,0.0022172236503856043
14753_700,810,,700,22,,,0.0,0.0,0.0,0.0,0.0,810,,0.0,0.007069408740359897,0.0,0.002120822622107969
19093_700,425,,700,22,,,0.0,0.0,0.0,0.0,0.0,425,,0.0,0.007069408740359897,0.0,0.002120822622107969
19123_700,474,,700,22,,,0.0,0.0,0.0,0.0,0.0,474,,0.0,0.007069408740359897,0.0,0.002120822622107969
27966_700,592,,700,22,,,0.0,0.0,0.0,0.0,0.0,592,,0.0,0.007069408740359897,0.0,0.002120822622107969
18893_700,564,,700,22,,,0.0,0.0,0.0,0.0,0.0,564,,0.0,0.007069408740359897,0.0,0.002120822622107969
26747_100,RB91,,100,22,,,0.0,0.0,0.0,0.0,0.0,RB91,,0.0,0.007069408740359897,0.0,0.002120822622107969
26748_100,RB93,,100,22,,,0.0,0.0,0.0,0.0,0.0,RB93,,0.0,0.007069408740359897,0.0,0.002120822622107969
24824_700,601,,700,22,,,0.0,0.0,0.0,0.0,0.0,601,,0.0,0.007069408740359897,0.0,0.002120822622107969
28041_700,RE4X,,700,22,,,0.0,0.0,0.0,0.0,0.0,RE4X,,0.0,0.007069408740359897,0.0,0.002120822622107969
24832_700,609,,700,22,,,0.0,0.0,0.0,0.0,0.0,609,,0.0,0.007069408740359897,0.0,0.002120822622107969
17844_700,952,,700,22,,,0.0,0.0,0.0,0.0,0.0,952,,0.0,0.007069408740359897,0.0,0.002120822622107969
24847_700,624,,700,22,,,0.0,0.0,0.0,0.0,0.0,624,,0.0,0.007069408740359897,0.0,0.002120822622107969
5263_3,846,,3,22,,,0.0,0.0,0.0,0.0,0.0,846,,0.0,0.007069408740359897,0.0,0.002120822622107969
19144_700,512,,700,22,,,0.0,0.0,0.0,0.0,0.0,512,,0.0,0.007069408740359897,0.0,0.002120822622107969
4520_700,770,,700,22,,,0.0,0.0,0.0,0.0,0.0,770,,0.0,0.007069408740359897,0.0,0.002120822622107969
17828_3,936,,3,22,,,0.0,0.0,0.0,0.0,0.0,936,,0.0,0.007069408740359897,0.0,0.002120822622107969
22722_700,787,,700,22,,,0.0,0.0,0.0,0.0,0.0,787,,0.0,0.007069408740359897,0.0,0.002120822622107969
21680_700,N12,,700,21,,,0.0,0.0,0.0,0.0,0.0,N12,,0.0,0.006748071979434447,0.0,0.002024421593830334
5258_700,841,,700,21,,,0.0,0.0,0.0,0.0,0.0,841,,0.0,0.006748071979434447,0.0,0.002024421593830334
16774_700,774,,700,21,,,0.0,0.0,0.0,0.0,0.0,774,,0.0,0.006748071979434447,0.0,0.002024421593830334
18819_700,556,,700,21,,,0.0,0.0,0.0,0.0,0.0,556,,0.0,0.006748071979434447,0.0,0.002024421593830334
18471_700,546,,700,21,,,0.0,0.0,0.0,0.0,0.0,546,,0.0,0.006748071979434447,0.0,0.002024421593830334
4508_700,717,,700,21,,,0.0,0.0,0.0,0.0,0.0,717,,0.0,0.006748071979434447,0.0,0.002024421593830334
25907_700,G/693,,700,21,,,0.0,0.0,0.0,0.0,0.0,G/693,,0.0,0.006748071979434447,0.0,0.002024421593830334
27938_700,525,,700,21,,,0.0,0.0,0.0,0.0,0.0,525,,0.0,0.006748071979434447,0.0,0.002024421593830334
18340_700,927,,700,21,,,0.0,0.0,0.0,0.0,0.0,927,,0.0,0.006748071979434447,0.0,0.002024421593830334
19100_700,445,,700,21,,,0.0,0.0,0.0,0.0,0.0,445,,0.0,0.006748071979434447,0.0,0.002024421593830334
5260_3,843,,3,21,,,0.0,0.0,0.0,0.0,0.0,843,,0.0,0.006748071979434447,0.0,0.002024421593830334
18936_700,642,,700,20,,,0.0,0.0,0.0,0.0,0.0,642,,0.0,0.006426735218508998,0.0,0.0019280205655526992
17433_1000,F23,,1000,20,,,0.0,0.0,0.0,0.0,0.0,F23,,0.0,0.006426735218508998,0.0,0.0019280205655526992
19097_700,432,,700,20,,,0.0,0.0,0.0,0.0,0.0,432,,0.0,0.006426735218508998,0.0,0.0019280205655526992
17828_700,936,,700,20,,,0.0,0.0,0.0,0.0,0.0,936,,0.0,0.006426735218508998,0.0,0.0019280205655526992
27297_700,437,,700,20,,,0.0,0.0,0.0,0.0,0.0,437,,0.0,0.006426735218508998,0.0,0.0019280205655526992
27267_700,402,,700,20,,,0.0,0.0,0.0,0.0,0.0,402,,0.0,0.006426735218508998,0.0,0.0019280205655526992
28054_100,RB92,,100,20,,,0.0,0.0,0.0,0.0,0.0,RB92,,0.0,0.006426735218508998,0.0,0.0019280205655526992
24834_700,611,,700,20,,,0.0,0.0,0.0,0.0,0.0,611,,0.0,0.006426735218508998,0.0,0.0019280205655526992
28040_700,RE4B,,700,20,,,0.0,0.0,0.0,0.0,0.0,RE4B,,0.0,0.006426735218508998,0.0,0.0019280205655526992
27969_700,599,,700,20,,,0.0,0.0,0.0,0.0,0.0,599,,0.0,0.006426735218508998,0.0,0.0019280205655526992
5250_3,830,,3,20,,,0.0,0.0,0.0,0.0,0.0,830,,0.0,0.006426735218508998,0.0,0.0019280205655526992
5251_700,832,,700,20,,,0.0,0.0,0.0,0.0,0.0,832,,0.0,0.006426735218508998,0.0,0.0019280205655526992
14428_700,863,,700,20,,,0.0,0.0,0.0,0.0,0.0,863,,0.0,0.006426735218508998,0.0,0.0019280205655526992
28054_700,RB92,,700,20,,,0.0,0.0,0.0,0.0,0.0,RB92,,0.0,0.006426735218508998,0.0,0.0019280205655526992
20931_700,640,,700,20,,,0.0,0.0,0.0,0.0,0.0,640,,0.0,0.006426735218508998,0.0,0.0019280205655526992
27284_700,423,,700,19,,,0.0,0.0,0.0,0.0,0.0,423,,0.0,0.006105398457583547,0.0,0.001831619537275064
27272_700,407,,700,19,,,0.0,0.0,0.0,0.0,0.0,407,,0.0,0.006105398457583547,0.0,0.001831619537275064
19701_700,RE15,,700,19,,,0.0,0.0,0.0,0.0,0.0,RE15,,0.0,0.006105398457583547,0.0,0.001831619537275064
17816_3,915,,3,19,,,0.0,0.0,0.0,0.0,0.0,915,,0.0,0.006105398457583547,0.0,0.001831619537275064
19104_700,451,,700,19,,,0.0,0.0,0.0,0.0,0.0,451,,0.0,0.006105398457583547,0.0,0.001831619537275064
27003_700,884,,700,19,,,0.0,0.0,0.0,0.0,0.0,884,,0.0,0.006105398457583547,0.0,0.001831619537275064
17814_700,912,,700,19,,,0.0,0.0,0.0,0.0,0.0,912,,0.0,0.006105398457583547,0.0,0.001831619537275064
19120_700,471,,700,19,,,0.0,0.0,0.0,0.0,0.0,471,,0.0,0.006105398457583547,0.0,0.001831619537275064
18941_700,647,,700,19,,,0.0,0.0,0.0,0.0,0.0,647,,0.0,0.006105398457583547,0.0,0.001831619537275064
19681_100,RE14,,100,19,,,0.0,0.0,0.0,0.0,0.0,RE14,,0.0,0.006105398457583547,0.0,0.001831619537275064
17839_3,947,,3,19,,,0.0,0.0,0.0,0.0,0.0,947,,0.0,0.006105398457583547,0.0,0.001831619537275064
27301_700,441,,700,19,,,0.0,0.0,0.0,0.0,0.0,441,,0.0,0.006105398457583547,0.0,0.001831619537275064
17821_3,924,,3,19,,,0.0,0.0,0.0,0.0,0.0,924,,0.0,0.006105398457583547,0.0,0.001831619537275064
26574_700,RE3X,,700,19,,,0.0,0.0,0.0,0.0,0.0,RE3X,,0.0,0.006105398457583547,0.0,0.001831619537275064
27939_700,526,,700,19,,,0.0,0.0,0.0,0.0,0.0,526,,0.0,0.006105398457583547,0.0,0.001831619537275064
18345_700,933,,700,19,,,0.0,0.0,0.0,0.0,0.0,933,,0.0,0.006105398457583547,0.0,0.001831619537275064
18372_700,R931,,700,18,,,0.0,0.0,0.0,0.0,0.0,R931,,0.0,0.005784061696658098,0.0,0.0017352185089974292
18371_700,970,,700,18,,,0.0,0.0,0.0,0.0,0.0,970,,0.0,0.005784061696658098,0.0,0.0017352185089974292
10685_700,688,,700,18,,,0.0,0.0,0.0,0.0,0.0,688,,0.0,0.005784061696658098,0.0,0.0017352185089974292
27281_700,419,,700,18,,,0.0,0.0,0.0,0.0,0.0,419,,0.0,0.005784061696658098,0.0,0.0017352185089974292
27283_700,421,,700,18,,,0.0,0.0,0.0,0.0,0.0,421,,0.0,0.005784061696658098,0.0,0.0017352185089974292
19109_700,456,,700,18,,,0.0,0.0,0.0,0.0,0.0,456,,0.0,0.005784061696658098,0.0,0.0017352185089974292
19113_700,462,,700,18,,,0.0,0.0,0.0,0.0,0.0,462,,0.0,0.005784061696658098,0.0,0.0017352185089974292
